Index	x5	x0	x1	x2	x3	x4
0	3.3385952173008446	2.4192782735496574	1.3085705841561008	0.515446057749847	0.34004590839910764	0.4197215479748021
1	4.223459408433291	1.1595318074731267	3.5843447625819134	0.102219491937871	3.469335386016619	0.1643975052718065
2	0.6699404608144406	2.7257389349213366	0.1380690393071394	0.5142878019286425	0.47399447820192137	0.4576801314102644
3	-10.31305286910142	-1.449549159263332	4.142308358120872	3.8507123235065146	0.8026148222945568	1.2932405874501451
4	-11.939407195040802	-1.419519227363608	7.6712960822909935	2.3620403972064086	0.6172379635770469	0.5320260176899193
5	-3.1602091791192364	-0.6865633179670673	4.419368648661958	0.20814069358298756	1.3216913778091344	0.7305668097916234
6	-10.250798593914828	-0.6781146487723013	5.210785301194156	4.003402176200312	3.8129875277411696	0.7061741899565385
7	-8.072649283180926	-3.597089744961245	0.33922508050278855	8.503658675698537	0.2562252640601164	1.064011892239919
8	-24.611109779824982	-0.8116338255090815	0.307456045688258	8.557769789614918	5.030051796784568	0.7716066389713163
9	-20.082228197900353	-5.656005696519316	1.6889044541412723	4.455867215303996	0.6366222626662342	0.7158898786268015
10	-11.075456089940044	-0.28027267286333973	1.0795165132950484	4.940095039291753	8.556340655461518	1.141705489296183
11	-4.102613370147932	-4.921434785415199	0.13607043162078475	0.25477391808787814	3.043465961076184	1.1188673580112467
12	-0.6930435413808556	-0.44929577142885024	0.31838966674450486	2.1317039215055518	1.6076499692019084	0.36526358671858017
13	-1.5920343216264992	-4.450310219194522	0.15671442739804511	0.2144421436052888	1.019564039011251	1.1666202113835007
14	8.660591464060195	6.805919773018641	0.8291819890174682	0.7776865506003507	0.7594598436890851	0.8489849369683802
15	-0.8876898016576719	-5.041200249188549	0.1515029418056996	0.15589468186429467	0.240463690253696	0.7152443518297972
16	7.415286367636659	1.5613223525266189	1.9068903986945795	2.44865344015137	5.905391916398977	0.19785980868625516
17	1.2134757502523044	3.782810108558884	0.3195905781111365	0.11850362297560296	0.13019495380304952	0.07761422521310547
18	-1.0149493785825887	-0.16495737179892667	5.959333887598515	0.49766335858671706	3.568236395692785	0.10916260676956203
19	-2.263226993625649	-5.659157618290313	0.2977136944075767	0.14903073771997383	0.7159674980244917	1.2796029488084053
20	-0.8806128167298097	-0.8004008181387486	0.6352946387818564	0.6564235079085293	2.0327756547311604	0.355886419469192
21	-1.537261373733805	-2.486600242718885	0.13064830364884364	0.7594724162228044	1.3477354282418004	0.49649131065346447
22	-28.605269832358168	-4.439235322234843	6.402188059322476	0.11206498451111543	0.988637863179106	0.3844276367991585
23	4.783406362566982	3.5498736204372854	0.47526312754644007	1.5961343088766102	0.5832884286581427	1.2135415537575702
24	-0.40388804130704314	-0.13704896816152415	2.1029284613157975	3.619754822102883	0.2505712889049283	1.1961862833718264
25	4.085743664178482	1.3002881392274888	0.4142769467106572	7.60050097002625	0.35924916966157044	1.5274282751102903
26	-46.78239543536815	-4.826887180729175	4.717114973273735	8.891445930307155	1.1174864041191324	0.524399959371776
27	0.45659537241031134	0.822822166621261	0.5442616591690868	0.24901245358588725	1.913705240772754	0.022355110514658216
28	-0.395112663524242	-0.2942928123729867	1.3321635406946286	0.10016876811676316	0.4229009514508454	0.24852696921065393
29	-7.499579537505919	-6.9270159933310635	0.10268822325839404	0.14207453470324266	7.803268038179886	1.0842070212505
30	-0.5977794503915586	-0.21239766437729	2.7385228067957583	0.11405503747248846	0.702451709304087	1.24533948616181
31	-0.8680230393787702	-0.7440350347766722	0.3717785952477909	0.260366939612009	8.558009978924558	0.3647605229003786
32	13.488769521886509	2.655510985271907	2.744080428023268	0.3335782392041205	7.764705342137573	1.1236242499236355
33	-0.05592208831819829	-0.1842765882929942	0.15082633589491815	0.17184292505320115	1.6763585649028407	0.5584556340739769
34	38.97853123458067	8.765386282971827	4.379260808909955	0.1306719015365318	0.738532627197369	0.7761977607982825
35	1.1867674621009803	0.11875873504391332	0.903790613507272	7.68841106008056	1.9501658793458152	0.6512854678550549
36	0.4718731723372807	0.4804430235434519	0.9808769090312626	0.2001376594996037	0.30002389921455547	0.02141348498841604
37	20.66721332232924	1.2996163044891682	0.12338934218212531	2.3437832369340126	9.8207438384777	0.7553219033004706
38	-0.8191682052281118	-0.47663322921881707	0.615042757697064	0.2577782398115652	4.495898857897728	1.2605429141423852
39	-3.0454737107508176	-1.3746966006606585	2.0450832817040907	0.49169639347079713	0.5198726144274997	0.7291112696895553
40	-0.6432629327229957	-0.35110181827360964	1.82154776752233	0.131957697760806	0.18090551382503747	0.4591036513157311
41	5.267776570157233	0.8282150426934758	0.7287963546089534	3.988201947189828	1.4578776798295727	1.319439469101197
42	-0.09107756499267015	-0.6798405682110744	0.11366442578232357	0.20279608187459736	0.10066288010754915	1.4671943698430747
43	-15.2125830236856	-1.7597161088864155	0.1247908901270552	7.330831223283512	1.1791122879539075	1.401376427712608
44	0.810228128660607	0.2533945888844298	2.99570118395458	3.169977196706473	0.20186394213137304	0.3208268340568722
45	1.4301707151127254	0.28668454133872023	4.912623306834047	0.2239953614147628	0.36649142151484393	1.1841828344288738
46	4.803502167114424	4.613194095082401	0.8385155814921273	2.3980316566280018	0.3909290688627501	0.2179846464778643
47	1.2350816577218964	0.2304471138968937	0.47158536099884	2.5291087256823763	2.276663472529852	1.0139038866355135
48	80.59672380089931	9.56524416959129	8.103123583702898	0.4071033982619813	1.4688328401388486	0.5703811940290539
49	-3.1899512739449687	-0.4704180751246648	5.222587549315488	0.28984627855929973	9.551996384404273	0.5979165015762227
